variable_label,variable_name,year,geo,category,births
mothers_race_15cat,Mother's Single Race 15,2016,"Baldwin County, AL (01003)",White,1895
mothers_race_15cat,Mother's Single Race 15,2016,"Baldwin County, AL (01003)",Black,253
mothers_race_15cat,Mother's Single Race 15,2016,"Baldwin County, AL (01003)",More than one race,63
mothers_race_15cat,Mother's Single Race 15,2016,"Calhoun County, AL (01015)",White,973
mothers_race_15cat,Mother's Single Race 15,2016,"Calhoun County, AL (01015)",Black,338
mothers_race_15cat,Mother's Single Race 15,2016,"Calhoun County, AL (01015)",More than one race,30
mothers_race_15cat,Mother's Single Race 15,2016,"Etowah County, AL (01055)",White,901
mothers_race_15cat,Mother's Single Race 15,2016,"Etowah County, AL (01055)",Black,249
mothers_race_15cat,Mother's Single Race 15,2016,"Etowah County, AL (01055)",Guamanian or Chamorro,39
mothers_race_15cat,Mother's Single Race 15,2016,"Houston County, AL (01069)",White,834
mothers_race_15cat,Mother's Single Race 15,2016,"Houston County, AL (01069)",Black,460
mothers_race_15cat,Mother's Single Race 15,2016,"Houston County, AL (01069)",More than one race,18
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",White,4509
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Black,3862
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Asian Indian,70
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Chinese,37
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Korean,14
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Vietnamese,14
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",Other Asian,28
mothers_race_15cat,Mother's Single Race 15,2016,"Jefferson County, AL (01073)",More than one race,100
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",White,1260
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",Black,500
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",Chinese,23
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",Korean,44
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",Other Asian,18
mothers_race_15cat,Mother's Single Race 15,2016,"Lee County, AL (01081)",More than one race,26
mothers_race_15cat,Mother's Single Race 15,2016,"Madison County, AL (01089)",White,2740
