variable_label,variable_name,year,geo,category,births
mothers_race_6cat,Mother's Single Race 6,2021,"Baldwin County, AL (01003)",American Indian or Alaska Native,10
mothers_race_6cat,Mother's Single Race 6,2021,"Baldwin County, AL (01003)",Asian,26
mothers_race_6cat,Mother's Single Race 6,2021,"Baldwin County, AL (01003)",Black or African American,267
mothers_race_6cat,Mother's Single Race 6,2021,"Baldwin County, AL (01003)",White,2134
mothers_race_6cat,Mother's Single Race 6,2021,"Baldwin County, AL (01003)",More than one race,64
mothers_race_6cat,Mother's Single Race 6,2021,"Calhoun County, AL (01015)",Asian,12
mothers_race_6cat,Mother's Single Race 6,2021,"Calhoun County, AL (01015)",Black or African American,324
mothers_race_6cat,Mother's Single Race 6,2021,"Calhoun County, AL (01015)",White,945
mothers_race_6cat,Mother's Single Race 6,2021,"Calhoun County, AL (01015)",More than one race,40
mothers_race_6cat,Mother's Single Race 6,2021,"Etowah County, AL (01055)",Asian,10
mothers_race_6cat,Mother's Single Race 6,2021,"Etowah County, AL (01055)",Black or African American,192
mothers_race_6cat,Mother's Single Race 6,2021,"Etowah County, AL (01055)",White,909
mothers_race_6cat,Mother's Single Race 6,2021,"Etowah County, AL (01055)",More than one race,23
mothers_race_6cat,Mother's Single Race 6,2021,"Houston County, AL (01069)",Asian,21
mothers_race_6cat,Mother's Single Race 6,2021,"Houston County, AL (01069)",Black or African American,463
mothers_race_6cat,Mother's Single Race 6,2021,"Houston County, AL (01069)",White,800
mothers_race_6cat,Mother's Single Race 6,2021,"Houston County, AL (01069)",More than one race,36
mothers_race_6cat,Mother's Single Race 6,2021,"Jefferson County, AL (01073)",Asian,205
mothers_race_6cat,Mother's Single Race 6,2021,"Jefferson County, AL (01073)",Black or African American,3389
mothers_race_6cat,Mother's Single Race 6,2021,"Jefferson County, AL (01073)",White,4326
mothers_race_6cat,Mother's Single Race 6,2021,"Jefferson County, AL (01073)",More than one race,111
mothers_race_6cat,Mother's Single Race 6,2021,"Lee County, AL (01081)",Asian,55
mothers_race_6cat,Mother's Single Race 6,2021,"Lee County, AL (01081)",Black or African American,467
mothers_race_6cat,Mother's Single Race 6,2021,"Lee County, AL (01081)",White,1349
mothers_race_6cat,Mother's Single Race 6,2021,"Lee County, AL (01081)",More than one race,28
mothers_race_6cat,Mother's Single Race 6,2021,"Madison County, AL (01089)",Asian,111
mothers_race_6cat,Mother's Single Race 6,2021,"Madison County, AL (01089)",Black or African American,1138
mothers_race_6cat,Mother's Single Race 6,2021,"Madison County, AL (01089)",White,2940
mothers_race_6cat,Mother's Single Race 6,2021,"Madison County, AL (01089)",More than one race,123
mothers_race_6cat,Mother's Single Race 6,2021,"Mobile County, AL (01097)",American Indian or Alaska Native,60
mothers_race_6cat,Mother's Single Race 6,2021,"Mobile County, AL (01097)",Asian,106
mothers_race_6cat,Mother's Single Race 6,2021,"Mobile County, AL (01097)",Black or African American,2080
mothers_race_6cat,Mother's Single Race 6,2021,"Mobile County, AL (01097)",White,2760
mothers_race_6cat,Mother's Single Race 6,2021,"Mobile County, AL (01097)",More than one race,82
mothers_race_6cat,Mother's Single Race 6,2021,"Montgomery County, AL (01101)",Asian,83
mothers_race_6cat,Mother's Single Race 6,2021,"Montgomery County, AL (01101)",Black or African American,1941
mothers_race_6cat,Mother's Single Race 6,2021,"Montgomery County, AL (01101)",White,968
mothers_race_6cat,Mother's Single Race 6,2021,"Montgomery County, AL (01101)",More than one race,57
mothers_race_6cat,Mother's Single Race 6,2021,"Morgan County, AL (01103)",Asian,15
mothers_race_6cat,Mother's Single Race 6,2021,"Morgan County, AL (01103)",Black or African American,211
mothers_race_6cat,Mother's Single Race 6,2021,"Morgan County, AL (01103)",White,1127
mothers_race_6cat,Mother's Single Race 6,2021,"Morgan County, AL (01103)",More than one race,42
mothers_race_6cat,Mother's Single Race 6,2021,"Shelby County, AL (01117)",Asian,54
mothers_race_6cat,Mother's Single Race 6,2021,"Shelby County, AL (01117)",Black or African American,348
mothers_race_6cat,Mother's Single Race 6,2021,"Shelby County, AL (01117)",White,1845
mothers_race_6cat,Mother's Single Race 6,2021,"Shelby County, AL (01117)",More than one race,43
mothers_race_6cat,Mother's Single Race 6,2021,"Tuscaloosa County, AL (01125)",Asian,27
mothers_race_6cat,Mother's Single Race 6,2021,"Tuscaloosa County, AL (01125)",Black or African American,1016
mothers_race_6cat,Mother's Single Race 6,2021,"Tuscaloosa County, AL (01125)",White,1360
mothers_race_6cat,Mother's Single Race 6,2021,"Tuscaloosa County, AL (01125)",More than one race,37
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",American Indian or Alaska Native,100
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",Asian,167
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",Black or African American,4957
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",Native Hawaiian or Other Pacific Islander,47
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",White,17471
mothers_race_6cat,Mother's Single Race 6,2021,"Unidentified Counties, AL (01999)",More than one race,441
mothers_race_6cat,Mother's Single Race 6,2021,"Anchorage Borough, AK (02020)",American Indian or Alaska Native,385
mothers_race_6cat,Mother's Single Race 6,2021,"Anchorage Borough, AK (02020)",Asian,360
